1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
-0.003129,-0.001631,-0.000530,-0.001320,-0.000768,-0.000109,-0.000045,0.000061,0.027365,0.019496,0.018866,0.016139,0.019707,0.013817,0.006774,0.008822
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
-0.000760,-0.000735,-0.000571,-0.001426,-0.000294,-0.000573,-0.000003,0.000110,0.026635,0.013182,0.017490,0.014921,0.012030,0.008946,0.005226,0.010073
-0.003689,-0.000160,-0.000521,0.000061,-0.000098,0.000000,0.000048,0.000494,0.029810,0.015338,0.021878,0.019783,0.015350,0.012406,0.007005,0.012141
-0.000760,0.000633,-0.000265,0.000088,-0.000841,-0.000120,-0.000007,-0.000330,0.032868,0.022314,0.021972,0.018233,0.020911,0.011756,0.006688,0.010513
0.003074,0.000811,0.000252,0.000356,-0.000234,0.000169,-0.000029,-0.000134,0.030921,0.020498,0.020891,0.016824,0.019908,0.011257,0.006153,0.011620
-0.001718,0.001750,0.001573,0.002845,-0.000182,0.000097,0.000001,0.000012,0.029436,0.023222,0.023788,0.025065,0.019159,0.011426,0.008040,0.006710
-0.003056,-0.000766,0.000874,0.000487,0.001094,0.000179,-0.000075,-0.000177,0.025224,0.019364,0.025797,0.020883,0.019283,0.011716,0.008441,0.010856
-0.002170,0.002527,0.001806,0.000885,0.000232,-0.000453,0.000008,0.000110,0.023914,0.019005,0.029105,0.017146,0.013709,0.011140,0.004528,0.007096
0.003653,-0.000248,-0.000933,0.000166,-0.000310,-0.000207,-0.000033,-0.000220,0.030747,0.014035,0.021477,0.023012,0.016488,0.015240,0.007544,0.009803
0.001501,-0.000391,-0.000437,0.001004,0.000542,-0.000379,-0.000089,-0.000104,0.025497,0.019286,0.020309,0.022321,0.016044,0.014220,0.007442,0.010787
-0.009422,0.000859,-0.000201,0.000089,-0.000108,-0.000033,0.000013,-0.000195,0.032712,0.021449,0.017978,0.019933,0.018631,0.012388,0.007509,0.011354
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
-0.000760,-0.000735,-0.000571,-0.001426,-0.000294,-0.000573,-0.000003,0.000110,0.026635,0.013182,0.017490,0.014921,0.012030,0.008946,0.005226,0.010073
-0.003689,-0.000160,-0.000521,0.000061,-0.000098,0.000000,0.000048,0.000494,0.029810,0.015338,0.021878,0.019783,0.015350,0.012406,0.007005,0.012141
-0.000760,0.000633,-0.000265,0.000088,-0.000841,-0.000120,-0.000007,-0.000330,0.032868,0.022314,0.021972,0.018233,0.020911,0.011756,0.006688,0.010513
0.003074,0.000811,0.000252,0.000356,-0.000234,0.000169,-0.000029,-0.000134,0.030921,0.020498,0.020891,0.016824,0.019908,0.011257,0.006153,0.011620
-0.001718,0.001750,0.001573,0.002845,-0.000182,0.000097,0.000001,0.000012,0.029436,0.023222,0.023788,0.025065,0.019159,0.011426,0.008040,0.006710
-0.003056,-0.000766,0.000874,0.000487,0.001094,0.000179,-0.000075,-0.000177,0.025224,0.019364,0.025797,0.020883,0.019283,0.011716,0.008441,0.010856
-0.002170,0.002527,0.001806,0.000885,0.000232,-0.000453,0.000008,0.000110,0.023914,0.019005,0.029105,0.017146,0.013709,0.011140,0.004528,0.007096
0.003653,-0.000248,-0.000933,0.000166,-0.000310,-0.000207,-0.000033,-0.000220,0.030747,0.014035,0.021477,0.023012,0.016488,0.015240,0.007544,0.009803
0.001501,-0.000391,-0.000437,0.001004,0.000542,-0.000379,-0.000089,-0.000104,0.025497,0.019286,0.020309,0.022321,0.016044,0.014220,0.007442,0.010787
-0.009422,0.000859,-0.000201,0.000089,-0.000108,-0.000033,0.000013,-0.000195,0.032712,0.021449,0.017978,0.019933,0.018631,0.012388,0.007509,0.011354
-0.001067,0.001030,-0.000386,-0.000566,-0.000585,-0.000859,-0.000036,-0.000299,0.033759,0.022375,0.017650,0.023647,0.018615,0.018557,0.007044,0.008882
-0.001808,-0.000618,-0.000692,-0.000608,0.000342,0.000435,0.000007,-0.000104,0.028114,0.017353,0.025722,0.022432,0.014932,0.014352,0.008200,0.008309
0.012297,-0.001236,0.001198,0.000778,0.000133,0.000092,-0.000081,0.000092,0.033896,0.021717,0.021623,0.023967,0.018019,0.018079,0.008743,0.007069
0.000470,0.000921,0.001383,0.001071,-0.000896,-0.000011,0.000035,0.000085,0.035803,0.020409,0.027646,0.021425,0.021569,0.014186,0.006512,0.007714
-0.003653,-0.000806,-0.000275,-0.000749,-0.000348,0.000219,-0.000020,0.000220,0.027609,0.017648,0.024116,0.020075,0.019735,0.014001,0.006401,0.010873
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
-0.002297,0.000912,0.000565,0.000397,0.000414,0.000402,-0.000011,0.000574,0.026183,0.013243,0.015385,0.012974,0.016229,0.011197,0.004708,0.012340
-0.000832,-0.001504,-0.000737,-0.001032,-0.000470,-0.000429,-0.000023,-0.000201,0.035288,0.022567,0.017040,0.024058,0.019056,0.011772,0.005719,0.008884
0.000741,-0.000276,0.000298,0.001153,0.000289,0.000085,0.000044,-0.000061,0.028778,0.015925,0.021765,0.020040,0.019139,0.012676,0.004867,0.009687
0.002948,0.000940,0.000058,0.000826,-0.000247,0.000557,0.000001,0.000073,0.029949,0.020177,0.018636,0.020768,0.016083,0.014828,0.006590,0.012537
-0.001591,0.000944,0.001030,0.001232,-0.000002,-0.000430,-0.000025,0.000031,0.028606,0.020487,0.024683,0.024188,0.017141,0.015212,0.007890,0.008800
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
-0.000760,-0.000735,-0.000571,-0.001426,-0.000294,-0.000573,-0.000003,0.000110,0.026635,0.013182,0.017490,0.014921,0.012030,0.008946,0.005226,0.010073
-0.003689,-0.000160,-0.000521,0.000061,-0.000098,0.000000,0.000048,0.000494,0.029810,0.015338,0.021878,0.019783,0.015350,0.012406,0.007005,0.012141
-0.000760,0.000633,-0.000265,0.000088,-0.000841,-0.000120,-0.000007,-0.000330,0.032868,0.022314,0.021972,0.018233,0.020911,0.011756,0.006688,0.010513
0.003074,0.000811,0.000252,0.000356,-0.000234,0.000169,-0.000029,-0.000134,0.030921,0.020498,0.020891,0.016824,0.019908,0.011257,0.006153,0.011620
-0.001718,0.001750,0.001573,0.002845,-0.000182,0.000097,0.000001,0.000012,0.029436,0.023222,0.023788,0.025065,0.019159,0.011426,0.008040,0.006710
-0.003056,-0.000766,0.000874,0.000487,0.001094,0.000179,-0.000075,-0.000177,0.025224,0.019364,0.025797,0.020883,0.019283,0.011716,0.008441,0.010856
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
-0.002297,0.000912,0.000565,0.000397,0.000414,0.000402,-0.000011,0.000574,0.026183,0.013243,0.015385,0.012974,0.016229,0.011197,0.004708,0.012340
-0.000832,-0.001504,-0.000737,-0.001032,-0.000470,-0.000429,-0.000023,-0.000201,0.035288,0.022567,0.017040,0.024058,0.019056,0.011772,0.005719,0.008884
0.000741,-0.000276,0.000298,0.001153,0.000289,0.000085,0.000044,-0.000061,0.028778,0.015925,0.021765,0.020040,0.019139,0.012676,0.004867,0.009687
0.002948,0.000940,0.000058,0.000826,-0.000247,0.000557,0.000001,0.000073,0.029949,0.020177,0.018636,0.020768,0.016083,0.014828,0.006590,0.012537
-0.001591,0.000944,0.001030,0.001232,-0.000002,-0.000430,-0.000025,0.000031,0.028606,0.020487,0.024683,0.024188,0.017141,0.015212,0.007890,0.008800
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
-0.000760,-0.000735,-0.000571,-0.001426,-0.000294,-0.000573,-0.000003,0.000110,0.026635,0.013182,0.017490,0.014921,0.012030,0.008946,0.005226,0.010073
-0.003689,-0.000160,-0.000521,0.000061,-0.000098,0.000000,0.000048,0.000494,0.029810,0.015338,0.021878,0.019783,0.015350,0.012406,0.007005,0.012141
-0.000760,0.000633,-0.000265,0.000088,-0.000841,-0.000120,-0.000007,-0.000330,0.032868,0.022314,0.021972,0.018233,0.020911,0.011756,0.006688,0.010513
0.003074,0.000811,0.000252,0.000356,-0.000234,0.000169,-0.000029,-0.000134,0.030921,0.020498,0.020891,0.016824,0.019908,0.011257,0.006153,0.011620
-0.001718,0.001750,0.001573,0.002845,-0.000182,0.000097,0.000001,0.000012,0.029436,0.023222,0.023788,0.025065,0.019159,0.011426,0.008040,0.006710
-0.003056,-0.000766,0.000874,0.000487,0.001094,0.000179,-0.000075,-0.000177,0.025224,0.019364,0.025797,0.020883,0.019283,0.011716,0.008441,0.010856
-0.002170,0.002527,0.001806,0.000885,0.000232,-0.000453,0.000008,0.000110,0.023914,0.019005,0.029105,0.017146,0.013709,0.011140,0.004528,0.007096
0.003653,-0.000248,-0.000933,0.000166,-0.000310,-0.000207,-0.000033,-0.000220,0.030747,0.014035,0.021477,0.023012,0.016488,0.015240,0.007544,0.009803
0.001501,-0.000391,-0.000437,0.001004,0.000542,-0.000379,-0.000089,-0.000104,0.025497,0.019286,0.020309,0.022321,0.016044,0.014220,0.007442,0.010787
-0.009422,0.000859,-0.000201,0.000089,-0.000108,-0.000033,0.000013,-0.000195,0.032712,0.021449,0.017978,0.019933,0.018631,0.012388,0.007509,0.011354
-0.001067,0.001030,-0.000386,-0.000566,-0.000585,-0.000859,-0.000036,-0.000299,0.033759,0.022375,0.017650,0.023647,0.018615,0.018557,0.007044,0.008882
-0.001808,-0.000618,-0.000692,-0.000608,0.000342,0.000435,0.000007,-0.000104,0.028114,0.017353,0.025722,0.022432,0.014932,0.014352,0.008200,0.008309
0.012297,-0.001236,0.001198,0.000778,0.000133,0.000092,-0.000081,0.000092,0.033896,0.021717,0.021623,0.023967,0.018019,0.018079,0.008743,0.007069
0.000470,0.000921,0.001383,0.001071,-0.000896,-0.000011,0.000035,0.000085,0.035803,0.020409,0.027646,0.021425,0.021569,0.014186,0.006512,0.007714
-0.003653,-0.000806,-0.000275,-0.000749,-0.000348,0.000219,-0.000020,0.000220,0.027609,0.017648,0.024116,0.020075,0.019735,0.014001,0.006401,0.010873
-0.002062,-0.001820,-0.000693,-0.001790,0.000353,0.000145,0.000060,0.000037,0.034327,0.020838,0.017731,0.023174,0.021099,0.013987,0.008977,0.010518
-0.001013,-0.000038,0.000349,0.000775,-0.000096,0.000307,-0.000003,0.000085,0.025499,0.027698,0.024041,0.019453,0.020009,0.013752,0.009110,0.006933
0.003942,-0.000178,-0.001341,-0.000461,-0.000086,-0.000091,0.000026,-0.000146,0.027280,0.015478,0.026778,0.019187,0.014822,0.014127,0.007239,0.010626
-0.002966,0.000775,0.000370,0.000519,-0.000015,0.000058,0.000000,0.000385,0.028337,0.020775,0.020632,0.020531,0.015238,0.014115,0.009597,0.010530
-0.000217,-0.001194,-0.000012,-0.001067,0.000393,0.000029,0.000012,0.000006,0.026518,0.022179,0.019633,0.021073,0.016510,0.015145,0.006538,0.008800
0.000579,-0.000443,-0.001775,-0.001366,-0.000754,-0.000337,-0.000028,-0.000214,0.029036,0.018674,0.024150,0.025084,0.021150,0.014049,0.007705,0.007931
-0.004485,-0.001781,-0.000625,-0.000456,0.000758,-0.000104,0.000033,0.000372,0.031796,0.017869,0.021379,0.022943,0.015151,0.015287,0.006816,0.011366
0.000958,-0.000259,0.000124,0.000457,-0.000056,-0.000595,0.000021,0.000049,0.033425,0.019996,0.024629,0.018359,0.021572,0.014183,0.008794,0.009766
-0.000922,0.001848,0.000416,0.000193,0.000131,0.000010,0.000042,0.000128,0.033018,0.021296,0.023333,0.022434,0.016370,0.011208,0.007467,0.009508
-0.002767,-0.001074,0.000247,-0.000888,0.000437,0.000491,0.000045,-0.000018,0.030527,0.021534,0.019637,0.019703,0.016613,0.016401,0.006815,0.009347
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
0.000380,0.001650,0.000569,-0.001298,-0.000593,-0.000371,0.000006,0.000067,0.025450,0.023690,0.021850,0.017135,0.012838,0.010238,0.004646,0.010680
-0.002044,-0.000896,-0.000928,-0.000106,-0.000033,-0.000066,0.000026,-0.000146,0.031169,0.020261,0.025106,0.020226,0.015555,0.011521,0.006382,0.011219
-0.000524,0.000397,0.000589,0.000662,-0.000078,0.000029,-0.000030,-0.000171,0.027538,0.021394,0.021228,0.019563,0.016510,0.015795,0.007032,0.008601
0.004991,0.000926,0.000244,0.000952,-0.000084,0.000208,-0.000048,0.000079,0.029428,0.019418,0.018934,0.018372,0.013241,0.011591,0.006074,0.010536
-0.004268,0.000206,-0.001223,-0.000835,-0.000471,-0.000175,-0.000011,-0.000012,0.032389,0.017504,0.025764,0.021343,0.013832,0.012462,0.007495,0.010734
-0.003979,0.003799,0.001144,0.000251,0.000124,0.000072,0.000073,0.000134,0.030037,0.023670,0.018901,0.015313,0.012046,0.010338,0.006499,0.008193
-0.000760,0.002898,0.000635,0.000576,0.000355,-0.000228,-0.000013,-0.000323,0.021985,0.018786,0.021891,0.020179,0.015973,0.014700,0.006305,0.009543
-0.003490,0.002811,0.001566,0.001254,0.000349,0.000064,0.000025,0.000037,0.029279,0.024891,0.019697,0.015868,0.014006,0.013367,0.007171,0.009921
-0.003237,0.001571,0.000700,0.000805,0.000626,0.000014,0.000026,0.000098,0.033418,0.019664,0.019119,0.017995,0.014771,0.013519,0.006453,0.006877
-0.000380,-0.002613,-0.000150,0.000350,-0.000470,-0.000325,0.000029,-0.000195,0.028190,0.021078,0.023080,0.017252,0.020309,0.018298,0.005354,0.009919
-0.001320,0.000972,0.000148,0.000269,-0.000432,-0.000164,-0.000007,0.000067,0.029724,0.018084,0.019697,0.019513,0.016811,0.010276,0.007155,0.010680
-0.004829,-0.001889,-0.000833,0.000663,-0.000004,0.000200,-0.000119,-0.000159,0.029397,0.025893,0.019122,0.017662,0.014292,0.013567,0.007645,0.008690
0.001682,-0.000263,-0.000206,-0.000040,-0.000357,-0.000220,-0.000059,0.000024,0.028223,0.017392,0.019023,0.020654,0.018169,0.012444,0.006733,0.009998
-0.003183,0.000167,0.000095,-0.000183,-0.000664,-0.000197,-0.000048,0.000177,0.025498,0.016375,0.020840,0.020089,0.020705,0.018518,0.007814,0.009745
0.000253,-0.000600,0.000225,-0.001391,0.000677,0.000004,0.000017,-0.000043,0.033252,0.017871,0.024546,0.020935,0.020849,0.013206,0.006448,0.010500
0.000289,-0.000933,-0.000068,-0.000715,-0.000303,-0.000043,0.000139,0.000165,0.025913,0.024006,0.021308,0.018635,0.020096,0.018495,0.008186,0.009305
-0.008445,-0.000502,-0.000312,-0.000292,0.000289,0.000225,0.000001,-0.000061,0.029079,0.021945,0.022549,0.017041,0.020974,0.018770,0.007021,0.008778
0.001049,-0.001503,-0.000534,-0.000709,0.000015,-0.000164,-0.000039,-0.000018,0.022127,0.019595,0.020654,0.022314,0.014693,0.014419,0.006580,0.008356
-0.000217,-0.001198,0.000006,-0.000635,-0.000573,-0.000251,-0.000045,0.000104,0.027563,0.021783,0.022488,0.016085,0.020463,0.013258,0.007642,0.010390
-0.001411,0.000646,0.000723,0.000533,0.000307,-0.000742,-0.000049,-0.000189,0.023829,0.021288,0.018721,0.019604,0.019602,0.020062,0.006788,0.009705
-0.004123,-0.001526,0.000145,0.000355,-0.000697,-0.000123,0.000032,-0.000079,0.030762,0.024305,0.018809,0.021975,0.019473,0.012905,0.006776,0.009056
-0.002206,0.000490,-0.000376,0.000223,0.000115,-0.000664,-0.000028,-0.000061,0.027269,0.024389,0.020871,0.017955,0.015567,0.020403,0.005518,0.009119
-0.000995,-0.001407,0.000195,0.000495,0.000440,0.000074,0.000047,-0.000519,0.030413,0.021376,0.018026,0.019572,0.014572,0.009890,0.006099,0.009850
-0.001411,0.000935,-0.000298,0.000263,-0.000076,0.000435,-0.000023,-0.000031,0.031186,0.021642,0.025978,0.017093,0.014720,0.013766,0.006997,0.007282
-0.003816,-0.000036,-0.000053,0.000382,0.000237,0.000315,-0.000019,0.000159,0.026564,0.019130,0.022198,0.018591,0.015107,0.014374,0.007748,0.009567
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
-0.000760,-0.000735,-0.000571,-0.001426,-0.000294,-0.000573,-0.000003,0.000110,0.026635,0.013182,0.017490,0.014921,0.012030,0.008946,0.005226,0.010073
-0.003689,-0.000160,-0.000521,0.000061,-0.000098,0.000000,0.000048,0.000494,0.029810,0.015338,0.021878,0.019783,0.015350,0.012406,0.007005,0.012141
-0.000760,0.000633,-0.000265,0.000088,-0.000841,-0.000120,-0.000007,-0.000330,0.032868,0.022314,0.021972,0.018233,0.020911,0.011756,0.006688,0.010513
0.003074,0.000811,0.000252,0.000356,-0.000234,0.000169,-0.000029,-0.000134,0.030921,0.020498,0.020891,0.016824,0.019908,0.011257,0.006153,0.011620
-0.001718,0.001750,0.001573,0.002845,-0.000182,0.000097,0.000001,0.000012,0.029436,0.023222,0.023788,0.025065,0.019159,0.011426,0.008040,0.006710
-0.003056,-0.000766,0.000874,0.000487,0.001094,0.000179,-0.000075,-0.000177,0.025224,0.019364,0.025797,0.020883,0.019283,0.011716,0.008441,0.010856
-0.002170,0.002527,0.001806,0.000885,0.000232,-0.000453,0.000008,0.000110,0.023914,0.019005,0.029105,0.017146,0.013709,0.011140,0.004528,0.007096
0.003653,-0.000248,-0.000933,0.000166,-0.000310,-0.000207,-0.000033,-0.000220,0.030747,0.014035,0.021477,0.023012,0.016488,0.015240,0.007544,0.009803
0.001501,-0.000391,-0.000437,0.001004,0.000542,-0.000379,-0.000089,-0.000104,0.025497,0.019286,0.020309,0.022321,0.016044,0.014220,0.007442,0.010787
-0.009422,0.000859,-0.000201,0.000089,-0.000108,-0.000033,0.000013,-0.000195,0.032712,0.021449,0.017978,0.019933,0.018631,0.012388,0.007509,0.011354
-0.001067,0.001030,-0.000386,-0.000566,-0.000585,-0.000859,-0.000036,-0.000299,0.033759,0.022375,0.017650,0.023647,0.018615,0.018557,0.007044,0.008882
-0.001808,-0.000618,-0.000692,-0.000608,0.000342,0.000435,0.000007,-0.000104,0.028114,0.017353,0.025722,0.022432,0.014932,0.014352,0.008200,0.008309
0.012297,-0.001236,0.001198,0.000778,0.000133,0.000092,-0.000081,0.000092,0.033896,0.021717,0.021623,0.023967,0.018019,0.018079,0.008743,0.007069
0.000470,0.000921,0.001383,0.001071,-0.000896,-0.000011,0.000035,0.000085,0.035803,0.020409,0.027646,0.021425,0.021569,0.014186,0.006512,0.007714
-0.003653,-0.000806,-0.000275,-0.000749,-0.000348,0.000219,-0.000020,0.000220,0.027609,0.017648,0.024116,0.020075,0.019735,0.014001,0.006401,0.010873
-0.002062,-0.001820,-0.000693,-0.001790,0.000353,0.000145,0.000060,0.000037,0.034327,0.020838,0.017731,0.023174,0.021099,0.013987,0.008977,0.010518
-0.001013,-0.000038,0.000349,0.000775,-0.000096,0.000307,-0.000003,0.000085,0.025499,0.027698,0.024041,0.019453,0.020009,0.013752,0.009110,0.006933
0.003942,-0.000178,-0.001341,-0.000461,-0.000086,-0.000091,0.000026,-0.000146,0.027280,0.015478,0.026778,0.019187,0.014822,0.014127,0.007239,0.010626
-0.002966,0.000775,0.000370,0.000519,-0.000015,0.000058,0.000000,0.000385,0.028337,0.020775,0.020632,0.020531,0.015238,0.014115,0.009597,0.010530
-0.000217,-0.001194,-0.000012,-0.001067,0.000393,0.000029,0.000012,0.000006,0.026518,0.022179,0.019633,0.021073,0.016510,0.015145,0.006538,0.008800
0.000579,-0.000443,-0.001775,-0.001366,-0.000754,-0.000337,-0.000028,-0.000214,0.029036,0.018674,0.024150,0.025084,0.021150,0.014049,0.007705,0.007931
-0.004485,-0.001781,-0.000625,-0.000456,0.000758,-0.000104,0.000033,0.000372,0.031796,0.017869,0.021379,0.022943,0.015151,0.015287,0.006816,0.011366
0.000958,-0.000259,0.000124,0.000457,-0.000056,-0.000595,0.000021,0.000049,0.033425,0.019996,0.024629,0.018359,0.021572,0.014183,0.008794,0.009766
